	forecast_timestamp	forecast_unix_timestamp	forecast_temperature	forecast_hours_ahead	forecast_current_timestamp	history_timestamp	history_unix_timestamp	history_temperature
108	2020-01-14 12:00:00	1578999600	4.8	108	2020-01-10 00:00:00	2020-01-14 12:00:00	1578999600	6.1
109	2020-01-14 13:00:00	1579003200	4.8	109	2020-01-10 00:00:00	2020-01-14 13:00:00	1579003200	6.0
110	2020-01-14 14:00:00	1579006800	4.6	110	2020-01-10 00:00:00	2020-01-14 14:00:00	1579006800	5.5
111	2020-01-14 15:00:00	1579010400	4.0	111	2020-01-10 00:00:00	2020-01-14 15:00:00	1579010400	4.7
112	2020-01-14 16:00:00	1579014000	3.5	112	2020-01-10 00:00:00	2020-01-14 16:00:00	1579014000	4.0
113	2020-01-14 17:00:00	1579017600	3.2	113	2020-01-10 00:00:00	2020-01-14 17:00:00	1579017600	3.3
114	2020-01-14 18:00:00	1579021200	3.0	114	2020-01-10 00:00:00	2020-01-14 18:00:00	1579021200	2.7
115	2020-01-14 19:00:00	1579024800	2.6	115	2020-01-10 00:00:00	2020-01-14 19:00:00	1579024800	2.3
116	2020-01-14 20:00:00	1579028400	2.6	116	2020-01-10 00:00:00	2020-01-14 20:00:00	1579028400	1.7
117	2020-01-14 21:00:00	1579032000	2.4	117	2020-01-10 00:00:00	2020-01-14 21:00:00	1579032000	1.6
118	2020-01-14 22:00:00	1579035600	2.2	118	2020-01-10 00:00:00	2020-01-14 22:00:00	1579035600	1.8
119	2020-01-14 23:00:00	1579039200	2.2	119	2020-01-10 00:00:00	2020-01-14 23:00:00	1579039200	2.4
120	2020-01-15 00:00:00	1579042800	2.4	120	2020-01-10 00:00:00	2020-01-15 00:00:00	1579042800	2.9
121	2020-01-15 01:00:00	1579046400	2.2	121	2020-01-10 00:00:00	2020-01-15 01:00:00	1579046400	2.9
122	2020-01-15 02:00:00	1579050000	2.1	122	2020-01-10 00:00:00	2020-01-15 02:00:00	1579050000	2.5
123	2020-01-15 03:00:00	1579053600	1.7	123	2020-01-10 00:00:00	2020-01-15 03:00:00	1579053600	2.4
124	2020-01-15 04:00:00	1579057200	2.1	124	2020-01-10 00:00:00	2020-01-15 04:00:00	1579057200	2.3
125	2020-01-15 05:00:00	1579060800	2.1	125	2020-01-10 00:00:00	2020-01-15 05:00:00	1579060800	2.0
126	2020-01-15 06:00:00	1579064400	2.2	126	2020-01-10 00:00:00	2020-01-15 06:00:00	1579064400	1.9
127	2020-01-15 07:00:00	1579068000	2.4	127	2020-01-10 00:00:00	2020-01-15 07:00:00	1579068000	2.2
128	2020-01-15 08:00:00	1579071600	2.9	128	2020-01-10 00:00:00	2020-01-15 08:00:00	1579071600	3.2
129	2020-01-15 09:00:00	1579075200	3.4	129	2020-01-10 00:00:00	2020-01-15 09:00:00	1579075200	4.4
130	2020-01-15 10:00:00	1579078800	4.5	130	2020-01-10 00:00:00	2020-01-15 10:00:00	1579078800	6.2
131	2020-01-15 11:00:00	1579082400	5.2	131	2020-01-10 00:00:00	2020-01-15 11:00:00	1579082400	8.4
132	2020-01-15 12:00:00	1579086000	5.8	132	2020-01-10 00:00:00	2020-01-15 12:00:00	1579086000	9.7
133	2020-01-15 13:00:00	1579089600	5.8	133	2020-01-10 00:00:00	2020-01-15 13:00:00	1579089600	9.0
134	2020-01-15 14:00:00	1579093200	5.8	134	2020-01-10 00:00:00	2020-01-15 14:00:00	1579093200	9.5
135	2020-01-15 15:00:00	1579096800	5.7	135	2020-01-10 00:00:00	2020-01-15 15:00:00	1579096800	7.9
136	2020-01-15 16:00:00	1579100400	5.1	136	2020-01-10 00:00:00	2020-01-15 16:00:00	1579100400	6.8
137	2020-01-15 17:00:00	1579104000	4.8	137	2020-01-10 00:00:00	2020-01-15 17:00:00	1579104000	6.4
138	2020-01-15 18:00:00	1579107600	4.6	138	2020-01-10 00:00:00	2020-01-15 18:00:00	1579107600	6.1
139	2020-01-15 19:00:00	1579111200	4.4	139	2020-01-10 00:00:00	2020-01-15 19:00:00	1579111200	5.1
140	2020-01-15 20:00:00	1579114800	4.2	140	2020-01-10 00:00:00	2020-01-15 20:00:00	1579114800	3.9
141	2020-01-15 21:00:00	1579118400	4.0	141	2020-01-10 00:00:00	2020-01-15 21:00:00	1579118400	2.5
142	2020-01-15 22:00:00	1579122000	3.9	142	2020-01-10 00:00:00	2020-01-15 22:00:00	1579122000	3.9
143	2020-01-15 23:00:00	1579125600	3.8	143	2020-01-10 00:00:00	2020-01-15 23:00:00	1579125600	4.8
144	2020-01-16 00:00:00	1579129200	3.7	144	2020-01-10 00:00:00	2020-01-16 00:00:00	1579129200	5.4
145	2020-01-16 01:00:00	1579132800	3.5	145	2020-01-10 00:00:00	2020-01-16 01:00:00	1579132800	4.9
146	2020-01-16 02:00:00	1579136400	3.4	146	2020-01-10 00:00:00	2020-01-16 02:00:00	1579136400	4.0
147	2020-01-16 03:00:00	1579140000	3.3	147	2020-01-10 00:00:00	2020-01-16 03:00:00	1579140000	2.5
148	2020-01-16 04:00:00	1579143600	3.3	148	2020-01-10 00:00:00	2020-01-16 04:00:00	1579143600	4.3
149	2020-01-16 05:00:00	1579147200	3.2	149	2020-01-10 00:00:00	2020-01-16 05:00:00	1579147200	4.9
150	2020-01-16 06:00:00	1579150800	3.3	150	2020-01-10 00:00:00	2020-01-16 06:00:00	1579150800	4.6
151	2020-01-16 07:00:00	1579154400	3.0	151	2020-01-10 00:00:00	2020-01-16 07:00:00	1579154400	4.0
152	2020-01-16 08:00:00	1579158000	3.1	152	2020-01-10 00:00:00	2020-01-16 08:00:00	1579158000	4.9
153	2020-01-16 09:00:00	1579161600	3.7	153	2020-01-10 00:00:00	2020-01-16 09:00:00	1579161600	5.2
154	2020-01-16 10:00:00	1579165200	4.4	154	2020-01-10 00:00:00	2020-01-16 10:00:00	1579165200	5.4
155	2020-01-16 11:00:00	1579168800	4.6	155	2020-01-10 00:00:00	2020-01-16 11:00:00	1579168800	6.7
156	2020-01-16 12:00:00	1579172400	4.9	156	2020-01-10 00:00:00	2020-01-16 12:00:00	1579172400	7.2
157	2020-01-16 13:00:00	1579176000	5.0	157	2020-01-10 00:00:00	2020-01-16 13:00:00	1579176000	7.4
158	2020-01-16 14:00:00	1579179600	4.8	158	2020-01-10 00:00:00	2020-01-16 14:00:00	1579179600	7.0
159	2020-01-16 15:00:00	1579183200	4.5	159	2020-01-10 00:00:00	2020-01-16 15:00:00	1579183200	5.8
160	2020-01-16 16:00:00	1579186800	4.2	160	2020-01-10 00:00:00	2020-01-16 16:00:00	1579186800	3.5
161	2020-01-16 17:00:00	1579190400	3.9	161	2020-01-10 00:00:00	2020-01-16 17:00:00	1579190400	2.9
162	2020-01-16 18:00:00	1579194000	3.9	162	2020-01-10 00:00:00	2020-01-16 18:00:00	1579194000	0.6
163	2020-01-16 19:00:00	1579197600	3.6	163	2020-01-10 00:00:00	2020-01-16 19:00:00	1579197600	0.0
164	2020-01-16 20:00:00	1579201200	3.4	164	2020-01-10 00:00:00	2020-01-16 20:00:00	1579201200	-0.8
165	2020-01-16 21:00:00	1579204800	3.2	165	2020-01-10 00:00:00	2020-01-16 21:00:00	1579204800	-0.7
166	2020-01-16 22:00:00	1579208400	3.0	166	2020-01-10 00:00:00	2020-01-16 22:00:00	1579208400	-0.8
167	2020-01-16 23:00:00	1579212000	2.8	167	2020-01-10 00:00:00	2020-01-16 23:00:00	1579212000	-2.4
168	2020-01-17 00:00:00	1579215600	2.7	168	2020-01-10 00:00:00	2020-01-17 00:00:00	1579215600	-2.1
169	2020-01-17 01:00:00	1579219200	2.5	169	2020-01-10 00:00:00	2020-01-17 01:00:00	1579219200	-3.3
170	2020-01-17 02:00:00	1579222800	2.4	170	2020-01-10 00:00:00	2020-01-17 02:00:00	1579222800	-4.6
171	2020-01-17 03:00:00	1579226400	2.4	171	2020-01-10 00:00:00	2020-01-17 03:00:00	1579226400	-2.2
