	forecast_timestamp	forecast_unix_timestamp	forecast_temperature	forecast_hours_ahead	forecast_current_timestamp	history_timestamp	history_unix_timestamp	history_temperature
92	2020-01-13 20:00:00	1578942000	8.3	92	2020-01-10 00:00:00	2020-01-13 20:00:00	1578942000	9.1
93	2020-01-13 21:00:00	1578945600	8.2	93	2020-01-10 00:00:00	2020-01-13 21:00:00	1578945600	9.0
94	2020-01-13 22:00:00	1578949200	8.3	94	2020-01-10 00:00:00	2020-01-13 22:00:00	1578949200	8.9
95	2020-01-13 23:00:00	1578952800	8.4	95	2020-01-10 00:00:00	2020-01-13 23:00:00	1578952800	8.5
96	2020-01-14 00:00:00	1578956400	8.5	96	2020-01-10 00:00:00	2020-01-14 00:00:00	1578956400	7.8
97	2020-01-14 01:00:00	1578960000	8.6	97	2020-01-10 00:00:00	2020-01-14 01:00:00	1578960000	7.4
98	2020-01-14 02:00:00	1578963600	8.5	98	2020-01-10 00:00:00	2020-01-14 02:00:00	1578963600	7.2
99	2020-01-14 03:00:00	1578967200	8.4	99	2020-01-10 00:00:00	2020-01-14 03:00:00	1578967200	7.2
100	2020-01-14 04:00:00	1578970800	8.4	100	2020-01-10 00:00:00	2020-01-14 04:00:00	1578970800	6.9
101	2020-01-14 05:00:00	1578974400	8.2	101	2020-01-10 00:00:00	2020-01-14 05:00:00	1578974400	6.6
102	2020-01-14 06:00:00	1578978000	8.2	102	2020-01-10 00:00:00	2020-01-14 06:00:00	1578978000	6.6
103	2020-01-14 07:00:00	1578981600	8.1	103	2020-01-10 00:00:00	2020-01-14 07:00:00	1578981600	6.5
104	2020-01-14 08:00:00	1578985200	8.0	104	2020-01-10 00:00:00	2020-01-14 08:00:00	1578985200	6.7
105	2020-01-14 09:00:00	1578988800	8.1	105	2020-01-10 00:00:00	2020-01-14 09:00:00	1578988800	7.1
106	2020-01-14 10:00:00	1578992400	8.4	106	2020-01-10 00:00:00	2020-01-14 10:00:00	1578992400	7.8
107	2020-01-14 11:00:00	1578996000	8.6	107	2020-01-10 00:00:00	2020-01-14 11:00:00	1578996000	8.4
108	2020-01-14 12:00:00	1578999600	8.9	108	2020-01-10 00:00:00	2020-01-14 12:00:00	1578999600	9.5
109	2020-01-14 13:00:00	1579003200	9.4	109	2020-01-10 00:00:00	2020-01-14 13:00:00	1579003200	10.3
110	2020-01-14 14:00:00	1579006800	9.3	110	2020-01-10 00:00:00	2020-01-14 14:00:00	1579006800	10.8
111	2020-01-14 15:00:00	1579010400	9.1	111	2020-01-10 00:00:00	2020-01-14 15:00:00	1579010400	11.8
112	2020-01-14 16:00:00	1579014000	8.7	112	2020-01-10 00:00:00	2020-01-14 16:00:00	1579014000	11.9
113	2020-01-14 17:00:00	1579017600	8.5	113	2020-01-10 00:00:00	2020-01-14 17:00:00	1579017600	12.0
114	2020-01-14 18:00:00	1579021200	8.5	114	2020-01-10 00:00:00	2020-01-14 18:00:00	1579021200	12.1
115	2020-01-14 19:00:00	1579024800	8.4	115	2020-01-10 00:00:00	2020-01-14 19:00:00	1579024800	11.7
116	2020-01-14 20:00:00	1579028400	8.4	116	2020-01-10 00:00:00	2020-01-14 20:00:00	1579028400	11.9
