	forecast_timestamp	forecast_unix_timestamp	forecast_temperature	forecast_hours_ahead	forecast_current_timestamp	history_timestamp	history_unix_timestamp	history_temperature
96	2020-01-14 00:00:00	1578956400	7.3	96	2020-01-10 00:00:00	2020-01-14 00:00:00	1578956400	7.2
97	2020-01-14 01:00:00	1578960000	6.9	97	2020-01-10 00:00:00	2020-01-14 01:00:00	1578960000	6.7
98	2020-01-14 02:00:00	1578963600	6.6	98	2020-01-10 00:00:00	2020-01-14 02:00:00	1578963600	6.7
99	2020-01-14 03:00:00	1578967200	6.2	99	2020-01-10 00:00:00	2020-01-14 03:00:00	1578967200	6.1
100	2020-01-14 04:00:00	1578970800	5.8	100	2020-01-10 00:00:00	2020-01-14 04:00:00	1578970800	5.6
101	2020-01-14 05:00:00	1578974400	5.5	101	2020-01-10 00:00:00	2020-01-14 05:00:00	1578974400	4.4
102	2020-01-14 06:00:00	1578978000	5.2	102	2020-01-10 00:00:00	2020-01-14 06:00:00	1578978000	4.4
103	2020-01-14 07:00:00	1578981600	4.8	103	2020-01-10 00:00:00	2020-01-14 07:00:00	1578981600	3.9
104	2020-01-14 08:00:00	1578985200	4.4	104	2020-01-10 00:00:00	2020-01-14 08:00:00	1578985200	3.3
105	2020-01-14 09:00:00	1578988800	4.0	105	2020-01-10 00:00:00	2020-01-14 09:00:00	1578988800	3.3
106	2020-01-14 10:00:00	1578992400	3.8	106	2020-01-10 00:00:00	2020-01-14 10:00:00	1578992400	3.3
107	2020-01-14 11:00:00	1578996000	3.6	107	2020-01-10 00:00:00	2020-01-14 11:00:00	1578996000	3.9
108	2020-01-14 12:00:00	1578999600	3.4	108	2020-01-10 00:00:00	2020-01-14 12:00:00	1578999600	3.9
109	2020-01-14 13:00:00	1579003200	4.2	109	2020-01-10 00:00:00	2020-01-14 13:00:00	1579003200	3.9
110	2020-01-14 14:00:00	1579006800	5.0	110	2020-01-10 00:00:00	2020-01-14 14:00:00	1579006800	4.4
111	2020-01-14 15:00:00	1579010400	5.9	111	2020-01-10 00:00:00	2020-01-14 15:00:00	1579010400	5.0
112	2020-01-14 16:00:00	1579014000	6.3	112	2020-01-10 00:00:00	2020-01-14 16:00:00	1579014000	6.1
113	2020-01-14 17:00:00	1579017600	6.8	113	2020-01-10 00:00:00	2020-01-14 17:00:00	1579017600	6.7
114	2020-01-14 18:00:00	1579021200	7.2	114	2020-01-10 00:00:00	2020-01-14 18:00:00	1579021200	7.2
115	2020-01-14 19:00:00	1579024800	7.0	115	2020-01-10 00:00:00	2020-01-14 19:00:00	1579024800	7.2
116	2020-01-14 20:00:00	1579028400	6.8	116	2020-01-10 00:00:00	2020-01-14 20:00:00	1579028400	7.2
117	2020-01-14 21:00:00	1579032000	6.6	117	2020-01-10 00:00:00	2020-01-14 21:00:00	1579032000	6.7
118	2020-01-14 22:00:00	1579035600	6.5	118	2020-01-10 00:00:00	2020-01-14 22:00:00	1579035600	6.1
119	2020-01-14 23:00:00	1579039200	6.3	119	2020-01-10 00:00:00	2020-01-14 23:00:00	1579039200	6.1
120	2020-01-15 00:00:00	1579042800	6.2	120	2020-01-10 00:00:00	2020-01-15 00:00:00	1579042800	6.1
